order_id,order_date,delivery_date,customer,product,plant,supplier_id,quantity,unit_price,discount_pct,revenue,status
ORD_01515,2024-05-09,2024-06-07,Mahindra,Clutch Kit,Plant_Ahmedabad,SUP_006,948,3433.3,0.083,2984622.62,Cancelled
ORD_01516,2024-08-17,2024-09-01,Bosch,Hydraulic Pump,Plant_Chennai,SUP_009,1334,4688.56,0.135,5410176.27,Pending
ORD_01517,2024-01-15,2024-01-29,Hero MotoCorp,Sensor Array,Plant_Delhi,SUP_005,1893,7418.95,0.035,13552529.82,Delivered
ORD_01518,2024-12-20,2024-12-30,Hero MotoCorp,Wiring Harness,Plant_Chennai,SUP_004,1679,4398.55,0.019,7244847.31,Cancelled
ORD_01519,2023-08-22,2023-09-17,Hero MotoCorp,Clutch Kit,Plant_Ahmedabad,SUP_009,763,5797.0,0.097,3994069.23,Cancelled
ORD_01520,2023-02-24,2023-03-13,Gestamp,Gear Box,Plant_Delhi,SUP_018,1317,3615.39,0.089,4337697.92,Pending
ORD_01521,2024-07-26,2024-08-18,Denso,Brake Assembly,Plant_Chennai,SUP_003,167,7187.56,0.071,1115099.62,Delivered
ORD_01522,2024-08-06,2024-08-17,Mahindra,Wiring Harness,Plant_Ahmedabad,SUP_005,1990,7192.93,0.004,14256674.98,Pending
ORD_01523,2023-08-09,2023-09-02,JCB,Sensor Array,Plant_Pune,SUP_019,975,2616.64,0.105,2283345.48,Cancelled
ORD_01524,2024-02-21,2024-02-28,BMW,Drive Shaft,Plant_Delhi,SUP_012,1619,4408.98,0.102,6410048.48,Cancelled
ORD_01525,2023-05-03,2023-05-30,Denso,Clutch Kit,Plant_Pune,SUP_020,195,4988.03,0.079,895825.25,Delivered
ORD_01526,2023-07-05,2023-07-08,BMW,Brake Assembly,Plant_Delhi,SUP_013,1379,7444.84,0.109,9147393.01,Cancelled
ORD_01527,2024-12-18,2025-01-11,Tata Motors,Gear Box,Plant_Chennai,SUP_006,843,6478.33,0.057,5149941.96,Delivered
ORD_01528,2023-11-15,2023-11-29,Tata Motors,Brake Assembly,Plant_Pune,SUP_009,413,5716.65,0.132,2049327.56,Pending
ORD_01529,2023-07-25,2023-08-04,BMW,Wiring Harness,Plant_Delhi,SUP_017,769,7887.96,0.095,5489586.32,Delivered
ORD_01530,2023-01-21,2023-02-12,BMW,Brake Assembly,Plant_Pune,SUP_001,174,7859.68,0.009,1355276.06,Cancelled
ORD_01531,2023-01-13,2023-01-16,Mahindra,Suspension Unit,Plant_Chennai,SUP_003,719,3201.08,0.004,2292370.21,Delivered
ORD_01532,2023-07-13,2023-08-05,BMW,Brake Assembly,Plant_Pune,SUP_020,1321,4085.97,0.08,4965761.06,Delivered
ORD_01533,2024-08-10,2024-08-18,Denso,Control Panel,Plant_Pune,SUP_015,1875,3637.44,0.127,5954034.6,Delivered
ORD_01534,2024-09-29,2024-10-03,Gestamp,Hydraulic Pump,Plant_Chennai,SUP_004,1965,4393.2,0.144,7389538.13,Delivered
ORD_01535,2024-11-30,2024-12-08,Tata Motors,Clutch Kit,Plant_Pune,SUP_020,1258,4244.21,0.135,4618422.0,Delivered
ORD_01536,2024-04-10,2024-05-04,Gestamp,Control Panel,Plant_Delhi,SUP_011,1172,6687.81,0.118,6913215.95,Delivered
ORD_01537,2024-01-10,2024-01-17,Bosch,Drive Shaft,Plant_Chennai,SUP_002,540,7691.02,0.074,3845817.64,Pending
ORD_01538,2024-11-06,2024-12-01,Hero MotoCorp,Brake Assembly,Plant_Chennai,SUP_017,1595,6744.69,0.015,10596413.84,Cancelled
ORD_01539,2024-08-11,2024-09-05,Maruti Suzuki,Hydraulic Pump,Plant_Chennai,SUP_005,1139,4269.05,0.114,4308128.88,Pending
ORD_01540,2023-07-22,2023-08-03,Bosch,Brake Assembly,Plant_Ahmedabad,SUP_001,1983,5085.45,0.061,9469296.06,Pending
ORD_01541,2023-04-17,2023-04-30,Tata Motors,Hydraulic Pump,Plant_Delhi,SUP_017,1199,3976.02,0.058,4490747.6,Delivered
ORD_01542,2023-07-12,2023-07-17,Mahindra,Control Panel,Plant_Pune,SUP_011,678,7158.32,0.112,4309766.77,Delivered
ORD_01543,2024-07-01,2024-07-04,BMW,Control Panel,Plant_Delhi,SUP_014,146,7740.79,0.058,1064606.33,Cancelled
ORD_01544,2024-06-20,2024-07-20,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_015,415,4168.22,0.102,1553370.55,Delivered
ORD_01545,2023-08-15,2023-09-09,Maruti Suzuki,Suspension Unit,Plant_Delhi,SUP_002,705,769.12,0.031,525420.48,Pending
ORD_01546,2023-07-30,2023-08-24,Maruti Suzuki,Sensor Array,Plant_Pune,SUP_013,288,7409.64,0.001,2131842.34,Delivered
ORD_01547,2024-01-16,2024-02-14,Maruti Suzuki,Suspension Unit,Plant_Chennai,SUP_014,873,549.1,0.021,469297.65,Cancelled
ORD_01548,2024-12-28,2025-01-27,JCB,PCB Assembly,Plant_Delhi,SUP_014,1897,5084.29,0.031,9345906.29,Pending
ORD_01549,2024-01-22,2024-02-02,Tata Motors,Hydraulic Pump,Plant_Delhi,SUP_013,1775,7228.39,0.123,11252254.0,Delivered
ORD_01550,2024-12-13,2025-01-09,Gestamp,Brake Assembly,Plant_Delhi,SUP_006,969,1205.33,0.103,1047664.4,Pending
ORD_01551,2023-03-10,2023-03-18,JCB,PCB Assembly,Plant_Chennai,SUP_018,1149,2753.55,0.142,2714565.24,Delivered
ORD_01552,2023-10-19,2023-11-18,Bosch,Clutch Kit,Plant_Delhi,SUP_018,1217,2239.69,0.114,2414972.62,Pending
ORD_01553,2023-07-25,2023-08-01,Gestamp,Brake Assembly,Plant_Pune,SUP_002,1111,7965.36,0.07,8230048.91,Pending
ORD_01554,2023-07-08,2023-07-13,Bosch,Suspension Unit,Plant_Chennai,SUP_015,1611,5610.21,0.01,8947667.83,Delivered
ORD_01555,2024-03-28,2024-04-19,Maruti Suzuki,Clutch Kit,Plant_Chennai,SUP_002,1625,520.2,0.14,726979.5,Cancelled
ORD_01556,2023-01-15,2023-01-22,Denso,Sensor Array,Plant_Ahmedabad,SUP_007,749,6904.0,0.038,4974594.35,Delivered
ORD_01557,2024-02-05,2024-02-20,Maruti Suzuki,Gear Box,Plant_Pune,SUP_011,363,7585.21,0.076,2544170.46,Pending
ORD_01558,2023-01-26,2023-02-25,Hero MotoCorp,Hydraulic Pump,Plant_Pune,SUP_005,952,741.19,0.037,679505.2,Cancelled
ORD_01559,2023-11-22,2023-11-26,Hero MotoCorp,Drive Shaft,Plant_Pune,SUP_011,278,5541.15,0.061,1446472.88,Delivered
ORD_01560,2023-02-09,2023-02-16,Bosch,Drive Shaft,Plant_Delhi,SUP_013,1896,1009.58,0.035,1847167.95,Cancelled
ORD_01561,2023-05-03,2023-06-02,Hero MotoCorp,Brake Assembly,Plant_Delhi,SUP_016,509,6144.97,0.005,3112150.78,Cancelled
ORD_01562,2024-10-22,2024-11-06,Maruti Suzuki,Wiring Harness,Plant_Chennai,SUP_012,628,5547.76,0.058,3281921.67,Pending
ORD_01563,2024-05-05,2024-05-12,Denso,Hydraulic Pump,Plant_Pune,SUP_013,980,4384.35,0.054,4064643.2,Delivered
ORD_01564,2023-06-14,2023-06-28,Denso,Drive Shaft,Plant_Ahmedabad,SUP_014,1565,363.31,0.121,499781.95,Cancelled
ORD_01565,2023-08-21,2023-09-05,Bosch,PCB Assembly,Plant_Ahmedabad,SUP_015,306,6753.06,0.053,1956915.23,Pending
ORD_01566,2024-03-30,2024-04-14,Bosch,Gear Box,Plant_Pune,SUP_008,999,3035.77,0.049,2884130.25,Delivered
ORD_01567,2024-12-30,2025-01-08,Mahindra,Sensor Array,Plant_Ahmedabad,SUP_018,1214,1717.9,0.131,1812326.09,Pending
ORD_01568,2024-01-19,2024-02-11,Gestamp,Control Panel,Plant_Ahmedabad,SUP_010,678,1865.41,0.021,1238188.27,Cancelled
ORD_01569,2024-02-27,2024-03-02,Denso,PCB Assembly,Plant_Ahmedabad,SUP_006,458,1893.99,0.083,795449.28,Pending
ORD_01570,2023-01-25,2023-02-19,JCB,Suspension Unit,Plant_Pune,SUP_013,472,3210.57,0.1,1363850.14,Cancelled
ORD_01571,2023-07-22,2023-07-29,Denso,Wiring Harness,Plant_Chennai,SUP_020,892,2668.63,0.037,2292342.5,Cancelled
ORD_01572,2024-06-27,2024-07-23,Gestamp,Brake Assembly,Plant_Delhi,SUP_001,1336,7032.15,0.101,8446062.21,Delivered
ORD_01573,2023-12-06,2024-01-05,Maruti Suzuki,Gear Box,Plant_Pune,SUP_010,234,2643.69,0.135,535109.29,Delivered
ORD_01574,2024-01-07,2024-01-29,Tata Motors,Wiring Harness,Plant_Chennai,SUP_006,1912,2660.9,0.136,4395721.65,Delivered
ORD_01575,2023-11-07,2023-11-13,Denso,Gear Box,Plant_Ahmedabad,SUP_004,1693,4582.72,0.135,6711141.39,Cancelled
ORD_01576,2024-09-25,2024-10-11,JCB,Clutch Kit,Plant_Delhi,SUP_005,374,4580.98,0.094,1552237.59,Pending
ORD_01577,2023-04-10,2023-05-07,Bosch,Wiring Harness,Plant_Pune,SUP_001,130,1257.67,0.057,154177.77,Cancelled
ORD_01578,2024-12-05,2025-01-03,Denso,Wiring Harness,Plant_Delhi,SUP_016,792,7461.35,0.088,5389362.95,Cancelled
ORD_01579,2023-12-19,2024-01-01,Denso,Suspension Unit,Plant_Chennai,SUP_013,224,7114.63,0.01,1577740.35,Delivered
ORD_01580,2023-04-24,2023-05-22,JCB,Brake Assembly,Plant_Chennai,SUP_020,1419,1737.63,0.095,2231455.76,Pending
ORD_01581,2023-01-17,2023-02-08,BMW,Hydraulic Pump,Plant_Pune,SUP_017,1874,4804.52,0.149,7662123.58,Delivered
ORD_01582,2024-06-16,2024-06-19,Maruti Suzuki,Hydraulic Pump,Plant_Chennai,SUP_015,1052,2684.83,0.025,2753830.13,Pending
ORD_01583,2023-12-12,2023-12-16,Tata Motors,Brake Assembly,Plant_Chennai,SUP_018,608,6049.98,0.114,3259051.63,Delivered
ORD_01584,2023-05-14,2023-06-13,Sona Comstar,Hydraulic Pump,Plant_Ahmedabad,SUP_007,1947,5068.52,0.11,8782883.51,Pending
ORD_01585,2024-01-25,2024-02-09,Bosch,Sensor Array,Plant_Chennai,SUP_017,123,5623.25,0.041,663301.7,Pending
ORD_01586,2024-02-21,2024-03-17,JCB,Control Panel,Plant_Pune,SUP_016,750,1232.25,0.052,876129.75,Delivered
ORD_01587,2023-10-01,2023-10-06,BMW,Control Panel,Plant_Delhi,SUP_001,1920,3709.02,0.101,6402065.24,Delivered
ORD_01588,2023-04-20,2023-04-30,Mahindra,Clutch Kit,Plant_Delhi,SUP_003,202,1581.44,0.01,316256.37,Delivered
ORD_01589,2023-01-14,2023-02-09,Gestamp,Gear Box,Plant_Ahmedabad,SUP_011,1702,2860.85,0.136,4206960.03,Delivered
ORD_01590,2024-09-19,2024-09-25,Gestamp,Gear Box,Plant_Delhi,SUP_003,165,5692.35,0.03,911060.62,Delivered
ORD_01591,2024-03-19,2024-04-16,Gestamp,PCB Assembly,Plant_Chennai,SUP_017,1454,2017.99,0.007,2913618.36,Delivered
ORD_01592,2024-05-02,2024-05-31,Denso,Wiring Harness,Plant_Chennai,SUP_019,454,5724.25,0.074,2406497.6,Delivered
ORD_01593,2024-03-29,2024-04-06,Maruti Suzuki,Hydraulic Pump,Plant_Pune,SUP_018,1089,249.24,0.026,264365.38,Cancelled
ORD_01594,2023-07-13,2023-08-07,Denso,Sensor Array,Plant_Pune,SUP_006,303,5682.37,0.011,1702818.77,Pending
ORD_01595,2024-10-12,2024-11-10,JCB,Clutch Kit,Plant_Ahmedabad,SUP_009,1263,2514.41,0.062,2978806.44,Delivered
ORD_01596,2023-09-04,2023-09-23,JCB,Hydraulic Pump,Plant_Pune,SUP_003,64,5307.77,0.145,290441.17,Delivered
ORD_01597,2023-03-06,2023-03-24,Bosch,Brake Assembly,Plant_Ahmedabad,SUP_001,754,7241.01,0.009,5410584.05,Delivered
ORD_01598,2023-11-23,2023-12-14,Mahindra,Brake Assembly,Plant_Chennai,SUP_011,1629,7347.4,0.054,11322593.21,Pending
ORD_01599,2024-01-02,2024-01-28,Tata Motors,Sensor Array,Plant_Pune,SUP_008,1710,3947.5,0.075,6243958.12,Cancelled
ORD_01600,2023-06-24,2023-06-28,Tata Motors,Sensor Array,Plant_Ahmedabad,SUP_015,1464,2952.58,0.07,4019996.72,Pending
ORD_01601,2024-04-08,2024-04-15,Sona Comstar,Gear Box,Plant_Chennai,SUP_013,340,5955.3,0.058,1907363.48,Delivered
ORD_01602,2024-02-14,2024-02-28,Denso,Gear Box,Plant_Pune,SUP_007,78,3588.17,0.123,245452.36,Delivered
ORD_01603,2023-01-17,2023-02-01,Sona Comstar,Wiring Harness,Plant_Ahmedabad,SUP_006,1017,1369.22,0.051,1321479.41,Delivered
ORD_01604,2024-07-16,2024-07-27,Tata Motors,PCB Assembly,Plant_Ahmedabad,SUP_006,516,1681.58,0.091,788735.01,Pending
ORD_01605,2024-11-12,2024-11-16,BMW,Wiring Harness,Plant_Chennai,SUP_005,773,7699.23,0.01,5891989.74,Delivered
ORD_01606,2024-06-15,2024-07-03,JCB,Gear Box,Plant_Chennai,SUP_010,1695,1887.95,0.074,2963269.68,Cancelled
ORD_01607,2024-03-15,2024-04-06,BMW,Sensor Array,Plant_Pune,SUP_012,299,4873.1,0.079,1341949.4,Cancelled
ORD_01608,2024-04-29,2024-05-04,Maruti Suzuki,Sensor Array,Plant_Pune,SUP_011,86,3687.21,0.063,297122.76,Pending
ORD_01609,2023-10-15,2023-11-04,Maruti Suzuki,Gear Box,Plant_Chennai,SUP_019,747,4702.31,0.05,3336994.29,Delivered
ORD_01610,2024-12-26,2025-01-16,Tata Motors,Suspension Unit,Plant_Ahmedabad,SUP_001,1298,2048.74,0.123,2332174.98,Delivered
ORD_01611,2024-06-07,2024-06-13,Gestamp,Control Panel,Plant_Ahmedabad,SUP_015,836,6051.5,0.094,4583502.92,Cancelled
ORD_01612,2023-09-30,2023-10-05,JCB,Gear Box,Plant_Chennai,SUP_002,970,3238.7,0.029,3050434.37,Pending
ORD_01613,2023-09-10,2023-09-20,Mahindra,Wiring Harness,Plant_Pune,SUP_009,1346,223.82,0.053,285294.85,Delivered
ORD_01614,2024-05-11,2024-05-24,Maruti Suzuki,Suspension Unit,Plant_Delhi,SUP_010,1288,7089.07,0.03,8856800.5,Delivered
ORD_01615,2023-07-19,2023-08-07,Bosch,PCB Assembly,Plant_Delhi,SUP_010,1686,4132.21,0.037,6709130.54,Delivered
ORD_01616,2023-07-29,2023-08-05,Bosch,Brake Assembly,Plant_Chennai,SUP_015,656,397.21,0.098,235033.92,Delivered
ORD_01617,2024-04-02,2024-04-25,BMW,Brake Assembly,Plant_Chennai,SUP_015,832,4531.06,0.089,3434325.99,Delivered
ORD_01618,2023-07-22,2023-08-16,Denso,Sensor Array,Plant_Delhi,SUP_004,1292,3736.0,0.024,4711066.11,Delivered
ORD_01619,2023-12-01,2023-12-21,Bosch,Control Panel,Plant_Delhi,SUP_014,1027,3076.81,0.047,3011369.33,Delivered
ORD_01620,2024-02-10,2024-02-18,JCB,Sensor Array,Plant_Delhi,SUP_017,718,4982.04,0.114,3169314.78,Delivered
ORD_01621,2023-05-16,2023-06-03,Gestamp,Control Panel,Plant_Pune,SUP_008,180,7430.2,0.021,1309349.84,Delivered
ORD_01622,2024-01-04,2024-01-18,Gestamp,Wiring Harness,Plant_Ahmedabad,SUP_018,742,833.04,0.052,585973.66,Delivered
ORD_01623,2024-06-21,2024-07-07,Hero MotoCorp,Brake Assembly,Plant_Pune,SUP_015,1364,6359.88,0.104,7772689.18,Delivered
ORD_01624,2023-04-29,2023-05-26,Sona Comstar,Control Panel,Plant_Delhi,SUP_002,1916,6975.59,0.034,12910812.61,Delivered
ORD_01625,2024-05-05,2024-05-09,Denso,Gear Box,Plant_Chennai,SUP_011,136,1908.21,0.035,250433.48,Pending
ORD_01626,2024-10-11,2024-11-04,Tata Motors,Drive Shaft,Plant_Ahmedabad,SUP_018,860,350.19,0.115,266529.61,Delivered
ORD_01627,2023-02-11,2023-02-20,Tata Motors,Drive Shaft,Plant_Chennai,SUP_003,1257,480.84,0.034,583865.74,Cancelled
ORD_01628,2024-01-12,2024-01-31,Denso,Control Panel,Plant_Delhi,SUP_020,1890,6666.49,0.06,11843686.13,Delivered
ORD_01629,2023-09-30,2023-10-20,Maruti Suzuki,Suspension Unit,Plant_Chennai,SUP_011,816,4184.86,0.024,3332889.46,Delivered
ORD_01630,2023-12-01,2023-12-12,Sona Comstar,Wiring Harness,Plant_Ahmedabad,SUP_007,854,1129.51,0.043,923123.67,Delivered
ORD_01631,2023-04-26,2023-04-30,Maruti Suzuki,Clutch Kit,Plant_Chennai,SUP_007,843,6476.16,0.111,4853409.16,Cancelled
ORD_01632,2023-11-07,2023-11-21,Mahindra,Hydraulic Pump,Plant_Pune,SUP_017,999,624.07,0.094,564842.01,Delivered
ORD_01633,2023-11-14,2023-11-17,Maruti Suzuki,Wiring Harness,Plant_Ahmedabad,SUP_011,493,6670.78,0.129,2864452.94,Pending
ORD_01634,2024-02-05,2024-02-27,Hero MotoCorp,Suspension Unit,Plant_Chennai,SUP_008,1593,1489.01,0.074,2196465.45,Delivered
ORD_01635,2024-09-23,2024-09-29,Sona Comstar,Drive Shaft,Plant_Chennai,SUP_001,1861,202.11,0.005,374246.08,Delivered
ORD_01636,2024-03-31,2024-04-15,Sona Comstar,Sensor Array,Plant_Pune,SUP_007,1542,4631.27,0.024,6970024.3,Pending
ORD_01637,2024-01-17,2024-01-22,Sona Comstar,Brake Assembly,Plant_Chennai,SUP_005,623,3456.4,0.003,2146877.19,Delivered
ORD_01638,2024-04-12,2024-05-10,Sona Comstar,Wiring Harness,Plant_Pune,SUP_001,1923,1796.39,0.138,2977742.77,Delivered
ORD_01639,2023-03-30,2023-04-25,Hero MotoCorp,Hydraulic Pump,Plant_Chennai,SUP_001,530,3750.91,0.133,1723580.65,Cancelled
ORD_01640,2024-05-06,2024-05-11,Bosch,PCB Assembly,Plant_Delhi,SUP_002,1547,5596.05,0.032,8380062.49,Pending
ORD_01641,2024-03-18,2024-04-16,Mahindra,Drive Shaft,Plant_Delhi,SUP_009,1003,3416.91,0.146,2926795.26,Delivered
ORD_01642,2024-05-05,2024-05-14,Maruti Suzuki,Clutch Kit,Plant_Ahmedabad,SUP_001,1692,2284.82,0.101,3475457.98,Delivered
ORD_01643,2024-07-30,2024-08-28,Tata Motors,Clutch Kit,Plant_Delhi,SUP_010,1805,3595.69,0.143,5562118.93,Delivered
ORD_01644,2023-04-01,2023-04-23,Denso,Sensor Array,Plant_Chennai,SUP_018,802,3758.81,0.071,2800531.46,Cancelled
ORD_01645,2023-05-30,2023-06-12,Mahindra,PCB Assembly,Plant_Chennai,SUP_015,1555,5186.65,0.061,7573261.06,Delivered
ORD_01646,2023-10-27,2023-11-03,Hero MotoCorp,PCB Assembly,Plant_Chennai,SUP_014,1717,5446.73,0.133,8108214.7,Delivered
ORD_01647,2024-09-08,2024-09-19,Tata Motors,Wiring Harness,Plant_Pune,SUP_002,1862,1273.6,0.139,2041812.6,Delivered
ORD_01648,2024-06-02,2024-07-02,Denso,Suspension Unit,Plant_Pune,SUP_007,1330,1331.39,0.051,1680440.52,Pending
ORD_01649,2023-03-25,2023-04-23,Hero MotoCorp,Drive Shaft,Plant_Delhi,SUP_019,908,7069.64,0.149,5462767.39,Delivered
ORD_01650,2023-09-18,2023-10-08,BMW,Wiring Harness,Plant_Delhi,SUP_011,1411,7549.86,0.111,9470385.84,Delivered
ORD_01651,2024-07-15,2024-07-30,Mahindra,Sensor Array,Plant_Ahmedabad,SUP_004,1121,5323.76,0.059,5615826.8,Delivered
ORD_01652,2024-10-17,2024-11-09,Maruti Suzuki,Drive Shaft,Plant_Delhi,SUP_016,979,1414.47,0.104,1240750.45,Delivered
ORD_01653,2023-03-15,2023-04-09,JCB,Clutch Kit,Plant_Delhi,SUP_007,1995,2591.14,0.113,4585190.65,Delivered
ORD_01654,2023-01-17,2023-01-20,Gestamp,Brake Assembly,Plant_Chennai,SUP_015,655,1144.39,0.028,728587.34,Delivered
ORD_01655,2024-03-08,2024-03-22,JCB,Sensor Array,Plant_Ahmedabad,SUP_012,1404,3343.41,0.105,4201262.14,Delivered
ORD_01656,2023-11-08,2023-11-24,Mahindra,Suspension Unit,Plant_Delhi,SUP_016,1318,4799.59,0.072,5870397.73,Delivered
ORD_01657,2024-05-26,2024-06-08,Bosch,Control Panel,Plant_Delhi,SUP_014,769,442.11,0.105,304284.42,Cancelled
ORD_01658,2024-09-27,2024-10-11,Sona Comstar,PCB Assembly,Plant_Delhi,SUP_016,1993,7776.63,0.074,14351910.64,Delivered
ORD_01659,2024-05-01,2024-05-12,Gestamp,Wiring Harness,Plant_Ahmedabad,SUP_011,1163,917.98,0.037,1028109.14,Delivered
ORD_01660,2024-09-10,2024-09-28,Tata Motors,Clutch Kit,Plant_Ahmedabad,SUP_004,120,2718.41,0.083,299133.84,Delivered
ORD_01661,2024-12-01,2024-12-08,Hero MotoCorp,Wiring Harness,Plant_Delhi,SUP_017,1265,6929.19,0.117,7739870.58,Delivered
ORD_01662,2024-04-19,2024-04-30,Hero MotoCorp,Drive Shaft,Plant_Chennai,SUP_019,1477,4607.39,0.12,5988501.23,Delivered
ORD_01663,2024-12-15,2025-01-03,Denso,Drive Shaft,Plant_Chennai,SUP_020,1055,1556.57,0.068,1530513.02,Delivered
ORD_01664,2024-03-12,2024-03-18,Maruti Suzuki,Wiring Harness,Plant_Ahmedabad,SUP_008,1456,1407.41,0.126,1790991.15,Delivered
ORD_01665,2024-02-01,2024-02-28,Bosch,Drive Shaft,Plant_Chennai,SUP_006,1574,6493.06,0.136,8830146.04,Delivered
ORD_01666,2023-12-15,2024-01-14,Tata Motors,Brake Assembly,Plant_Delhi,SUP_006,1448,4751.84,0.074,6371495.16,Delivered
ORD_01667,2023-05-16,2023-06-11,Tata Motors,Sensor Array,Plant_Ahmedabad,SUP_001,1988,4920.61,0.004,9743043.99,Cancelled
ORD_01668,2024-12-11,2024-12-25,Sona Comstar,Hydraulic Pump,Plant_Ahmedabad,SUP_018,1350,4439.18,0.063,5615340.74,Pending
ORD_01669,2023-03-10,2023-03-15,BMW,Wiring Harness,Plant_Ahmedabad,SUP_017,228,2249.65,0.142,440085.53,Delivered
ORD_01670,2023-05-21,2023-05-27,Maruti Suzuki,Wiring Harness,Plant_Chennai,SUP_018,99,1463.56,0.086,132431.69,Delivered
ORD_01671,2024-05-04,2024-05-09,Gestamp,Control Panel,Plant_Delhi,SUP_008,1667,5318.85,0.087,8095135.45,Delivered
ORD_01672,2023-05-31,2023-06-12,BMW,Drive Shaft,Plant_Delhi,SUP_004,322,6023.81,0.059,1825226.48,Cancelled
ORD_01673,2024-11-12,2024-11-23,Denso,Sensor Array,Plant_Pune,SUP_016,1249,4338.05,0.046,5168986.13,Delivered
ORD_01674,2023-07-13,2023-08-06,Denso,PCB Assembly,Plant_Delhi,SUP_005,1022,3930.55,0.032,3888477.39,Delivered
ORD_01675,2024-06-06,2024-06-13,Gestamp,Suspension Unit,Plant_Pune,SUP_008,1813,6132.04,0.072,10316936.55,Pending
ORD_01676,2024-10-02,2024-10-16,Sona Comstar,PCB Assembly,Plant_Delhi,SUP_011,1970,1957.67,0.039,3706202.11,Pending
ORD_01677,2023-01-29,2023-02-07,Tata Motors,Suspension Unit,Plant_Pune,SUP_005,1425,5866.66,0.056,7891831.03,Pending
ORD_01678,2024-09-21,2024-10-19,Denso,Clutch Kit,Plant_Chennai,SUP_016,1093,7132.2,0.097,7039331.62,Delivered
ORD_01679,2024-03-19,2024-04-10,Denso,Drive Shaft,Plant_Chennai,SUP_009,113,3455.07,0.084,357627.39,Pending
ORD_01680,2023-10-15,2023-11-01,JCB,Control Panel,Plant_Chennai,SUP_010,1381,6493.13,0.138,7729564.8,Pending
ORD_01681,2024-06-07,2024-06-25,Mahindra,Control Panel,Plant_Pune,SUP_016,840,6107.86,0.126,4484146.5,Delivered
ORD_01682,2023-04-04,2023-04-29,Mahindra,Brake Assembly,Plant_Chennai,SUP_009,1052,7806.77,0.08,7555704.28,Delivered
ORD_01683,2023-10-23,2023-11-14,BMW,Clutch Kit,Plant_Pune,SUP_012,1101,1977.17,0.139,1874280.05,Delivered
ORD_01684,2023-07-16,2023-08-14,JCB,Suspension Unit,Plant_Ahmedabad,SUP_007,736,4237.84,0.062,2925669.13,Cancelled
ORD_01685,2023-05-23,2023-06-20,BMW,Control Panel,Plant_Chennai,SUP_007,1626,5568.99,0.028,8801632.76,Pending
ORD_01686,2024-08-18,2024-09-06,JCB,Clutch Kit,Plant_Pune,SUP_020,405,1114.24,0.108,402530.34,Delivered
ORD_01687,2023-07-07,2023-07-30,Tata Motors,Hydraulic Pump,Plant_Ahmedabad,SUP_018,1708,4076.25,0.037,6704632.3,Delivered
ORD_01688,2023-05-30,2023-06-10,Bosch,Control Panel,Plant_Ahmedabad,SUP_001,1291,761.99,0.019,965038.24,Delivered
ORD_01689,2023-07-13,2023-08-10,Hero MotoCorp,Suspension Unit,Plant_Chennai,SUP_017,1963,2187.52,0.074,3976338.23,Cancelled
ORD_01690,2024-03-06,2024-03-15,Tata Motors,Suspension Unit,Plant_Delhi,SUP_016,594,597.75,0.064,332339.44,Pending
ORD_01691,2024-02-01,2024-02-14,Sona Comstar,Drive Shaft,Plant_Delhi,SUP_009,294,1289.87,0.018,372395.79,Delivered
ORD_01692,2024-07-15,2024-08-04,Bosch,Clutch Kit,Plant_Delhi,SUP_019,599,1193.89,0.014,705128.15,Delivered
ORD_01693,2023-01-11,2023-01-17,JCB,PCB Assembly,Plant_Pune,SUP_008,741,7819.32,0.108,5168351.58,Delivered
ORD_01694,2024-09-25,2024-10-17,BMW,Clutch Kit,Plant_Pune,SUP_001,1218,6063.47,0.139,6358748.86,Cancelled
ORD_01695,2024-08-21,2024-09-03,Bosch,Clutch Kit,Plant_Delhi,SUP_006,1611,1915.0,0.121,2711772.14,Delivered
ORD_01696,2024-08-07,2024-09-02,Tata Motors,Brake Assembly,Plant_Delhi,SUP_008,1307,7833.65,0.04,9829037.33,Pending
ORD_01697,2023-08-15,2023-08-25,Maruti Suzuki,Hydraulic Pump,Plant_Delhi,SUP_001,991,4954.94,0.134,4252359.24,Delivered
ORD_01698,2024-11-18,2024-11-30,Bosch,Wiring Harness,Plant_Pune,SUP_008,941,4721.17,0.09,4042785.08,Delivered
ORD_01699,2023-03-25,2023-04-10,Bosch,Suspension Unit,Plant_Ahmedabad,SUP_001,1509,3664.24,0.023,5402163.38,Cancelled
ORD_01700,2023-10-06,2023-10-15,Hero MotoCorp,Sensor Array,Plant_Chennai,SUP_001,1855,5451.83,0.065,9455790.25,Pending
ORD_01701,2024-06-03,2024-06-25,BMW,Gear Box,Plant_Delhi,SUP_020,844,6738.11,0.091,5169451.04,Pending
ORD_01702,2023-06-22,2023-07-20,Bosch,Hydraulic Pump,Plant_Pune,SUP_010,877,1815.62,0.047,1517460.7,Delivered
ORD_01703,2024-01-24,2024-02-15,Mahindra,Clutch Kit,Plant_Delhi,SUP_015,1847,3863.76,0.004,7107819.26,Delivered
ORD_01704,2024-02-03,2024-02-24,Bosch,Wiring Harness,Plant_Ahmedabad,SUP_003,756,3004.26,0.003,2264406.9,Pending
ORD_01705,2023-09-19,2023-10-03,JCB,Wiring Harness,Plant_Pune,SUP_006,518,2299.15,0.137,1027798.22,Delivered
ORD_01706,2024-08-22,2024-09-14,Sona Comstar,PCB Assembly,Plant_Chennai,SUP_002,1109,4873.02,0.122,4744869.32,Delivered
